Gene name	Human Protein Atlas ID	EntrezGene transcript name ID
ZMYND8	20949	
PALM3	52794	
MATK		
ZMYND8	HPA020949	
ZMYND8	20949	
PALM3	HPA052794	
PALM3	HPA056119	
PALM3	52794	
PALM3	56119	
CD46	CAB010401	
CD46	HPA016903	
CD46	10401	
CD46	16903	
MUC1	36	
MUC1	1986	
MUC1	4179	
MUC1	8855	
LARP4	HPA039306	
LARP4	HPA039673	
LARP4	39306	
LARP4	39673	
NRP1	CAB004511	
NRP1	HPA030278	
NRP1	4511	
CD46	CAB010401	
CD46	HPA016903	
CD46	10401	
CD46	16903	
DDX50	37388	
DDX50	37389	
DDX50	58196	
NRP1	CAB004511	
NRP1	HPA030278	
NRP1	4511	
NRP1	4511	
LARP4	HPA039306	
LARP4	HPA039673	
LARP4	39306	
TUT4	27412	
TUT4	27973	
NRP1	4511	
LARP4	HPA039306	
LARP4	HPA039673	
LARP4	39306	
LARP4	39673	
NRP1	4511	
CD46	10401	
TUT4	HPA027412	
TUT4	HPA027973	
TUT4	27412	
TUT4	27973	
AOX1		
TUT4		
HSPB2		
MATK		
MISP3		
TUT4		
NRP1	CAB004511	
NRP1	HPA030278	
NRP1	4511	
NRP1	30278	
AOX1		
HSPB2-C11orf52		
TUT4		
MISP3		
SGPP1	HPA053149	
SGPP1	HPA064908	
SGPP1	53149	
SGPP1	64908	
HSPB2-C11orf52		
TUT4		
MISP3	42225	
NRP1	4511	
STK17B	HPA034858	
STK17B	34858	
NRP1	4511	
STK17B	HPA034858	
STK17B	34858	
C11orf52		
TUT4	27412	
TUT4	27973	
STK17B		
C11orf52	HPA038387	
C11orf52	HPA038388	
C11orf52	38387	
C11orf52	38388	
STK17B		
TUT4	27412	
TUT4	27973	
STK17B		
RGR		
RGR		
MATK	4847	
LARP4		
SIDT1	HPA035862	
SIDT1	35862	
HLA-DQB2		
TUT4		
ADSL	CAB019285	
ADSL	HPA000525	
ADSL	525	
ADSL	19285	
TUT4		
TUT4		
ADSL	CAB019285	
ADSL	HPA000525	
ADSL	19285	
TUT4		
RGR		
ADSL	525	
ADSL	19285	
HLA-DQB2		
HLA-DQB2		
RGR		
FOXO4	HPA039560	
FOXO4	HPA040232	
FOXO4	39560	
FOXO4	40232	
HLA-DQB2		
RGR		
ADSL		
RGR		
ADSL		
FOXO4	HPA039560	
FOXO4	HPA040232	
FOXO4	39560	
RGR		
PRPF38A	HPA053099	
PRPF38A	HPA058407	
PRPF38A	53099	
PRPF38A	58407	
TYRP1	2520	
MATK		
ADSL	525	
ADSL	19285	
RGR		
SIDT1	HPA035862	
SIDT1	35862	
RGR		
ADSL	19285	
ADSL	19285	
ROBO1	CAB013524	
ROBO1	HPA052968	
ROBO1	HPA074461	
ROBO1	13524	
ROBO1	52968	
ROBO1	74461	
RGR		
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
ADSL		
ROBO1	CAB013524	
ROBO1	HPA052968	
ROBO1	HPA074461	
ROBO1	13524	
ROBO1	52968	
ROBO1	74461	
TRIM46	HPA030389	
TRIM46	HPA055583	
TRIM46	30389	
ADSL		
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
ADSL	19285	
ROBO1	CAB013524	
ROBO1	HPA052968	
ROBO1	HPA074461	
ROBO1	13524	
ROBO1	52968	
TRIM46	30389	
TRIM46	55583	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
RGR		
NCAPG2		
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
RGR		
CD3G	CAB017520	
CD3G	HPA038494	
CD3G	17520	
CD3G	38494	
CLEC2B	HPA008194	
CLEC2B	8194	
ADSL	525	
ADSL	19285	
TYRP1	CAB002520	
TYRP1	HPA000937	
TYRP1	937	
TYRP1	2520	
CLEC2B		
ADSL		
TYRP1	2520	
MATK		
ADSL	19285	
ROBO1	13524	
LRIT1		
TSPAN31	HPA057489	
TSPAN31	57489	
ADSL	19285	
TRIM46	HPA030389	
TRIM46	HPA055583	
TRIM46	30389	
TRIM46	55583	
ADSL	19285	
TSPAN31		
ROBO1	13524	
CD3G		
TSPAN31		
TRIM46	HPA030389	
TRIM46	HPA055583	
TRIM46	30389	
TRIM46	55583	
TSPAN31		
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
CD3G		
LARP4		
ROBO1		
LURAP1L	24407	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
TSPAN31		
CRYAB		
TSPAN31	57489	
CD3G	17520	
CD3G	38494	
TBP	9442	
TBP	49805	
LARP4	39306	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
TRIM46	30389	
TRIM46	55583	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
TRIM46	30389	
TRIM46	55583	
TSPAN31	57489	
GJA10	HPA021145	
GJA10	21145	
TRIM46	55583	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CGB5	HPA038925	
CGB5	HPA038934	
CGB5	CAB000042	
CGB5	CAB010884	
CGB5	38925	
CGB5	38934	
CD34	CAB000018	
CD34	HPA036722	
CD34	HPA036723	
CD34	18	
CD34	36722	
CD34	36723	
GJA10	21145	
TRIM46	HPA030389	
TRIM46	HPA055583	
TRIM46	30389	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
MATK		
AL713999.1		
SLC18A3	CAB037102	
SLC18A3	CAB079011	
SLC18A3	37102	
SLC18A3	79011	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
CD34	18	
CD34	36723	
MARCH9		
ROBO1	13524	
ROBO1	52968	
ROBO1	74461	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
CD34	CAB000018	
CD34	HPA036722	
CD34	HPA036723	
CD34	18	
CD34	36722	
MARCH9		
SGSM3		
ROBO1	13524	
ROBO1	52968	
ROBO1	74461	
CUL9	HPA016434	
CUL9	HPA052004	
CUL9	16434	
CUL9	52004	
ROBO1	13524	
ROBO1	52968	
ROBO1	74461	
CRYAB	CAB002053	
CRYAB	CAB040560	
CRYAB	HPA057100	
CRYAB	2053	
CRYAB	40560	
CRYAB	57100	
LARP4	HPA039306	
LARP4	HPA039673	
LARP4	39306	
LARP4	39673	
CRYAB	2053	
CRYAB	40560	
SOWAHC	HPA056131	
SOWAHC	56131	
HMGA2	CAB017809	
HMGA2	HPA039076	
HMGA2	17809	
HMGA2	39076	
LARP4		
CRYAB	2053	
CRYAB	40560	
CGB8	HPA038925	
CGB8	HPA038934	
CGB8	CAB000042	
CGB8	CAB010884	
CGB8	38925	
CGB8	38934	
LARP4		
CRYAB	2053	
CRYAB	40560	
TNFRSF18	HPA008025	
TNFRSF18	8025	
LARP4		
C12orf40		
LARP4	39306	
LARP4	39673	
C12orf40		
CWC25	CAB014874	
CWC25	HPA062997	
C1orf210	HPA013788	
C1orf210	13788	
C12orf40		
C1orf210	HPA013788	
C1orf210	13788	
HMGA2	CAB017809	
HMGA2	HPA039076	
LARP4	HPA039306	
LARP4	HPA039673	
LARP4	39673	
TNFRSF18	HPA008025	
TNFRSF18	8025	
HMGA2	CAB017809	
HMGA2	HPA039076	
HMGA2	17809	
HMGA2	39076	
A4GALT	HPA001141	
A4GALT	HPA076542	
TNFRSF18		
HMGA2	CAB017809	
HMGA2	HPA039076	
TNFRSF18	HPA008025	
TNFRSF18	8025	
HMGA2	CAB017809	
HMGA2	HPA039076	
HMGA2	17809	
HMGA2	39076	
A4GALT	HPA001141	
A4GALT	HPA076542	
A4GALT	1141	
A4GALT	76542	
LARP4		
TBP	CAB009442	
TBP	HPA049805	
TBP	9442	
TBP	49805	
HMGA2	17809	
HMGA2	39076	
KRTCAP2		
A4GALT	HPA001141	
A4GALT	HPA076542	
A4GALT	1141	
A4GALT	76542	
TBP	9442	
TBP	49805	
CUL9	16434	
CUL9	52004	
HMGA2	CAB017809	
HMGA2	HPA039076	
HMGA2	17809	
HMGA2	39076	
TBP		
KLRF2		
TBP	9442	
HMGA2	17809	
HMGA2	39076	
SGSM3	HPA048980	
SGSM3	48980	
A4GALT	HPA001141	
A4GALT	HPA076542	
A4GALT	1141	
A4GALT	76542	
CWC25		
HMGA2	17809	
HMGA2	39076	
CWC25		
TBP	CAB009442	
TBP	HPA049805	
TBP	9442	
TBP	49805	
CUL9		
LARP4		
CXorf65		
CWC25		
HMGA2		
CDK4	CAB013116	
CDK4	CAB069405	
CDK4	HPA006024	
CDK4	6024	
CDK4	13116	
CDK4	69405	
SLC2A13	HPA006584	
SLC2A13	6584	
CWC25		
CUL9		
TBP	CAB009442	
TBP	HPA049805	
TBP	9442	
TBP	49805	
CXorf65	HPA047396	
CXorf65	47396	
CDK4	13116	
CDK4	69405	
CDK4		
SLC2A13		
CDK4	13116	
CDK4	69405	
TBP	9442	
RPL39L	HPA047105	
RPL39L	47105	
RALGPS2	HPA027143	
RALGPS2	HPA028328	
RALGPS2	27143	
RALGPS2	28328	
NTF4	HPA049376	
NTF4	49376	
CDK4	13116	
CDK4	69405	
NTF4	49376	
RALGPS2		
CDK4		
FAM186A	47128	
RPL39L	HPA047105	
RPL39L	47105	
TNFRSF4	CAB016128	
TNFRSF4	16128	
FAM186A		
RALGPS2		
CDK4	13116	
CDK4	69405	
RPL39L	HPA047105	
RPL39L	47105	
CDK4	13116	
CDK4	69405	
RALGPS2		
FAM186A	HPA047128	
FAM186A	47128	
CDK4	13116	
CDK4	69405	
FAM186A		
SGSM3		
RALGPS2	HPA027143	
RALGPS2	HPA028328	
RALGPS2	28328	
AC008687.8		
CDK4	13116	
CDK4	69405	
C19orf67		
MATK	HPA004847	
MATK	4847	
CDK4	13116	
CDK4	69405	
SGSM3		
C19orf67		
IL2RG	HPA046641	
IL2RG	HPA049691	
IL2RG	46641	
IL2RG	49691	
RTP1		
CGB7	HPA038925	
CGB7	HPA038934	
CGB7	38925	
CGB7	38934	
CDK4	13116	
CDK4	69405	
NWD1		
CGB7	HPA038925	
CGB7	HPA038934	
CGB7	38925	
CGB7	38934	
IL2RG	49691	
CGB7	HPA038925	
CGB7	HPA038934	
CGB7	38925	
CGB7	38934	
IL2RG	49691	
AL022238.4		
ANGPTL1	HPA009976	
ANGPTL1	9976	
VSIG1	HPA001445	
VSIG1	HPA036310	
VSIG1	HPA036311	
VSIG1	1445	
VSIG1	36310	
VSIG1	36311	
IL2RG	46641	
CMTM2		
ANGPTL1	HPA009976	
ANGPTL1	9976	
VSIG1		
ANGPTL1		
IL2RG		
VSIG1	HPA001445	
VSIG1	HPA036310	
VSIG1	HPA036311	
VSIG1	1445	
VSIG1	36310	
VSIG1	36311	
CMTM2		
IL2RG	HPA046641	
IL2RG	HPA049691	
IL2RG	49691	
USF3		
CMTM2		
USF3	HPA029243	
USF3	HPA029245	
USF3	29243	
USF3	29245	
USF3	HPA029243	
USF3	HPA029245	
USF3	29243	
USF3	29245	
ZNF195		
AL590764.2		
IDH2	HPA007831	
IDH2	7831	
AL590764.2		
WFIKKN1	CAB025858	
WFIKKN1	HPA043362	
WFIKKN1	HPA044237	
WFIKKN1	25858	
WFIKKN1	43362	
WFIKKN1	44237	
AL590764.2		
IDH2		
ZNF195	HPA030605	
ZNF195	30605	
AL590764.2		
IDH2		
AL590764.2		
NKD1	HPA041352	
NKD1	HPA049413	
NKD1	41352	
NKD1	49413	
IDH2	HPA007831	
IDH2	7831	
ZDHHC14	HPA046033	
ZDHHC14	HPA063754	
ZDHHC14	46033	
ZDHHC14	63754	
CLEC2A	HPA048530	
CLEC2A	HPA072407	
CLEC2A	48530	
CLEC2A	72407	
NWD1		
ZNF195	HPA030605	
ZNF195	30605	
NWD1		
CLEC2A	HPA048530	
CLEC2A	HPA072407	
CLEC2A	48530	
CLEC2A	72407	
NWD1		
PLXNA2	CAB009763	
PLXNA2	9763	
ZDHHC14	HPA046033	
ZDHHC14	HPA063754	
ZDHHC14	46033	
ZDHHC14	63754	
NWD1		
NWD1		
NWD1		
GLP2R	22690	
ZNF195	HPA030605	
ZNF195	30605	
ZNF195	HPA030605	
ZNF195	30605	
AGAP2	23474	
AGAP2	23474	
ZNF195	HPA030605	
ZNF195	30605	
ZNF195	HPA030605	
AGAP2	23474	
GLP2R	CAB022690	
GLP2R	HPA049244	
GLP2R	22690	
GLP2R	49244	
AGAP2		
NCAPG2	HPA026631	
NCAPG2	26631	
ZNF195		
GLP2R		
GLP2R	22690	
ZNF195	HPA030605	
NCAPG2	HPA026631	
NCAPG2	26631	
ZDHHC14		
NCAPG2	26631	
ZNF195		
ZNF195		
RAB40C		
ZNF195		
ZDHHC14	46033	
NCAPG2	HPA026631	
NCAPG2	26631	
ENTPD2	HPA017676	
ENTPD2	17676	
ZNF195		
ENTPD2	HPA017676	
ENTPD2	17676	
ZNF195		
ZNF195		
COX7C	HPA046647	
COX7C	46647	
RAB40C		
RAB40C		
ZNF195		
ZNF195		
RAB40C		
COX7C	HPA046647	
COX7C	46647	
ZNF195		
ZNF195		
CDC42EP5	HPA043449	
OR2T4		
COX7C	46647	
RAB40C		
SIGLEC11	HPA060278	
SIGLEC11	60278	
RAB40C		
RAB40C		
ZNF195	HPA030605	
ZNF195	30605	
OR2T6		
ZFPM1	HPA046603	
ZFPM1	46603	
ZNF195	HPA030605	
SIGLEC11	HPA060278	
SIGLEC11	60278	
RAB40C		
ZNF195	30605	
ZFPM1		
SIGLEC11		
ZFPM1		
ZFPM1		
RAB40C		
RAB40C		
RAB40C		
OR2T1	HPA063064	
OR2T7		
KNDC1	HPA039624	
KNDC1	39624	
OR2T2		
STMND1		
OR2T3		
STMND1	HPA067970	
STMND1	67970	
CDRT15	HPA055952	
CDRT15	55952	
KNDC1	HPA039624	
CDRT15	55952	
OR2T5		
SNX20	HPA043649	
SNX20	43649	
AKT1S1	CAB021903	
AKT1S1	HPA043590	
AKT1S1	HPA064427	
AKT1S1	21903	
AKT1S1	43590	
AKT1S1	64427	
SNX20	HPA043649	
SNX20	43649	
SNX20	HPA043649	
NSF	CAB009324	
NSF	CAB013645	
NSF	HPA003154	
NSF	HPA071089	
NSF	3154	
NSF	9324	
NSF	13645	
NSF	71089	
C17orf98	HPA051696	
SNX20	HPA043649	
SNX20	43649	
CSRNP3	17905	
SNX20	43649	
MRTFA		
CSRNP3		
AXIN2	12283	
AXIN2	17783	
AKT1S1	CAB021903	
AKT1S1	HPA043590	
AKT1S1	HPA064427	
AKT1S1	21903	
AKT1S1	43590	
AKT1S1	64427	
AXIN2	12283	
AXIN2	17783	
AKT1S1	CAB021903	
AKT1S1	HPA043590	
AKT1S1	HPA064427	
AKT1S1	21903	
AKT1S1	43590	
AKT1S1	64427	
AXIN2	12283	
AXIN2	17783	
CSRNP3	HPA017905	
CSRNP3	17905	
AXIN2	12283	
AXIN2	17783	
CSRNP3	17905	
AKT1S1	CAB021903	
AKT1S1	HPA043590	
AKT1S1	HPA064427	
AKT1S1	21903	
AKT1S1	43590	
AKT1S1	64427	
AXIN2	12283	
AXIN2	17783	
NSF		
CSRNP3	HPA017905	
MRTFA	HPA030782	
MRTFA	30782	
AXIN2	12283	
AXIN2	17783	
CSRNP3	HPA017905	
CSRNP3	17905	
MRTFA		
NSF	9324	
NSF	13645	
AXIN2	12283	
AXIN2	17783	
NSF	9324	
NSF	13645	
AXIN2	12283	
AXIN2	17783	
AKT1S1	CAB021903	
AKT1S1	HPA043590	
AKT1S1	HPA064427	
AKT1S1	21903	
AKT1S1	43590	
AKT1S1	64427	
MRTFA	30782	
NSF	3154	
NSF	9324	
NSF	13645	
NSF	71089	
MRTFA	30782	
AC004805.1		
AKT1S1	21903	
HECTD2		
AKT1S1	21903	
NSF	9324	
NSF	13645	
SPTLC3	48079	
MRTFA		
MRTFA		
NSF	9324	
NSF	13645	
ZC3H18	HPA040847	
ZC3H18	HPA041327	
ZC3H18	40847	
ZC3H18	41327	
AKT1S1	CAB021903	
AKT1S1	HPA043590	
AKT1S1	HPA064427	
AKT1S1	21903	
AKT1S1	43590	
AKT1S1	64427	
MRTFA		
MRTFA		
SLC39A11		
AC011452.1		
SLC39A11		
ZC3H18	40847	
ZC3H18	41327	
SLC39A11		
SLC39A11		
SLC39A11		
ZC3H18		
MRTFA	30782	
SLC39A11		
MRTFA	30782	
ZC3H18		
CHAT	CAB002313	
CHAT	HPA048547	
CHAT	2313	
CHAT	48547	
MRTFA		
SLC39A11		
MRTFA	30782	
ZC3H18		
SLC39A11		
MRTFA	30782	
SPTLC3	HPA044247	
SPTLC3	HPA048079	
SPTLC3	44247	
SPTLC3	48079	
SLC39A11		
SPTLC3		
KCNA7		
ZC3H18	40847	
SPTLC3		
STAT6	HPA001861	
STAT6	1861	
STAT6		
CNN1	CAB000007	
CNN1	HPA014263	
CNN1	7	
CNN1	14263	
STAT6		
CNN1	7	
CNN1	14263	
CHAT	CAB002313	
CHAT	HPA048547	
CHAT	2313	
CHAT	48547	
CNN1	7	
CNN1	14263	
SAMD1	41662	
SAMD1	49059	
CNN1	7	
CHAT		
CNN1	7	
SAMD1	41662	
SAMD1	49059	
CNN1	7	
CHAT	2313	
CNN1	7	
CHAT		
CNN1	7	
OSBPL8	HPA001309	
OSBPL8	1309	
HECTD2	HPA037767	
HECTD2	37767	
CNN1	7	
CNN1	14263	
CHAT	CAB002313	
CHAT	HPA048547	
CHAT	2313	
CHAT	48547	
CHAT	CAB002313	
CHAT	HPA048547	
CHAT	2313	
CHAT	48547	
TOMM7		
CHAT	CAB002313	
CHAT	HPA048547	
CHAT	2313	
CHAT	48547	
KRT17	HPA000452	
KRT17	HPA000539	
KRT17	CAB000029	
KRT17	HPA000453	
KRT17	HPA045062	
KRT17	29	
KRT17	452	
KRT17	453	
KRT17	539	
KRT17	45062	
TOMM7		
TOMM7		
KRT17		
TOMM7		
KRT17	29	
DCLK1	CAB012405	
DCLK1	HPA015040	
DCLK1	HPA015655	
DCLK1	12405	
DCLK1	15040	
DCLK1	15655	
KRT17	29	
KRT17	452	
KRT17	45062	
CEP112	HPA024481	
CEP112	24481	
STAT6		
DCLK1	CAB012405	
DCLK1	HPA015040	
DCLK1	HPA015655	
DCLK1	12405	
DCLK1	15040	
DCLK1	15655	
KRT17	29	
KRT17	452	
KRT17	453	
KRT17	539	
CEP112		
OSBPL8	HPA001309	
OSBPL8	1309	
TBC1D17	68119	
DCLK1	CAB012405	
DCLK1	HPA015040	
DCLK1	HPA015655	
DCLK1	12405	
DCLK1	15040	
DCLK1	15655	
TBC1D17		
CEP112	HPA024481	
STAT6	HPA001861	
STAT6	1861	
OSBPL8	HPA001309	
OSBPL8	1309	
DCLK1	12405	
CEP112		
DCLK1	CAB012405	
DCLK1	HPA015040	
DCLK1	HPA015655	
DCLK1	12405	
DCLK1	15040	
DCLK1	15655	
CEP112	24481	
OSBPL8		
STAT6	HPA001861	
STAT6	1861	
CEP112		
TBC1D17		
OSBPL8		
STAT6	HPA001861	
STAT6	1861	
CCDC158		
SETDB2	CAB012190	
SETDB2	HPA071677	
SETDB2	12190	
SETDB2	71677	
STAT6	HPA001861	
STAT6	1861	
RPLP0	HPA003512	
RPLP0	3512	
SETDB2	12190	
SETDB2	71677	
OSBPL8		
CCDC158		
OSBPL8		
CEP112	24481	
RPLP0	HPA003512	
RPLP0	3512	
SETDB2	CAB012190	
SETDB2	HPA071677	
SETDB2	12190	
SETDB2	71677	
STAT6	HPA001861	
STAT6	1861	
OSBPL8		
SETDB2	12190	
SETDB2	71677	
TBC1D17	68119	
OSBPL8		
CEP112		
OSBPL8		
CEP112	HPA024481	
CEP112	24481	
STAT6		
RBM24	HPA066927	
RBM24	HPA067231	
RBM24	66927	
RBM24	67231	
TBC1D17		
LRRK2	37160	
CLEC1B		
RPLP0		
OSBPL8		
STAT6		
OSBPL8		
UTF1		
RPLP0	HPA003512	
RPLP0	3512	
RBM24		
TBC1D17		
OSBPL8	HPA001309	
OSBPL8	1309	
CLEC1B		
RBM24	HPA066927	
RBM24	HPA067231	
RBM24	66927	
RBM24	67231	
CAMK1G		
COX7B		
RPLP0	3512	
RBM24	66927	
RBM24	67231	
STAT6		
COX7B		
STAT6		
CLEC1B		
RBM24	HPA066927	
RBM24	HPA067231	
RBM24	66927	
RBM24	67231	
STAT6		
CLEC1B		
STAT6		
COX7B	HPA058041	
STAT6		
RCVRN	CAB022363	
RCVRN	HPA015783	
RCVRN	15783	
RCVRN	22363	
STAT6		
COX7B		
TTC29	37006	
TTC29	61473	
CYP4F3	HPA058960	
CYP4F3	58960	
STAT6		
CYP4F3	HPA058960	
CYP4F3	58960	
CAMK1G		
STAT6		
TTC29		
CAMK1G		
RPLP0		
KIAA0319L	HPA072692	
KIAA0319L	72692	
TTC29	37006	
TTC29	61473	
CYP4F3	HPA058960	
CYP4F3	58960	
CAMK1G		
RPLP0		
KIAA0319L	72692	
CYP4F3		
RPLP0		
LRRK2	37160	
KIAA0319L	72692	
TTC29		
RPLP0		
CYP4F3	HPA058960	
CYP4F3	58960	
TTC29		
RPLP0	3512	
TTC29	HPA037006	
TTC29	HPA061473	
TTC29	37006	
TTC29	61473	
RPLP0		
TTC29	37006	
TTC29	61473	
CYP4F3		
CHST9	HPA011393	
CHST9	11393	
RPLP0	3512	
CHST9	HPA011393	
CHST9	11393	
VENTX	HPA050955	
VENTX	50955	
CHST9	HPA011393	
KIAA0319L		
CYP4F8		
ESPN	HPA028674	
ESPN	HPA060220	
KIAA0319L		
NAB2	CAB004510	
NAB2	HPA027464	
NAB2	4510	
NAB2	27464	
RPLP0	3512	
KIAA0319L		
ESPN	60220	
KIAA0319L		
NAB2	CAB004510	
NAB2	HPA027464	
NAB2	4510	
KIAA0319L		
B3GNT7	HPA035625	
B3GNT7	HPA035626	
B3GNT7	35625	
B3GNT7	35626	
RPLP0	3512	
KIAA0319L		
RPLP0		
ESPN		
GULP1	HPA020587	
GULP1	20587	
KIAA0319L		
GULP1	HPA020587	
GULP1	20587	
ESPN		
RPLP0	HPA003512	
RPLP0	3512	
GULP1	HPA020587	
ESPN		
ESPN	HPA028674	
ESPN	HPA060220	
ESPN	28674	
GULP1		
HECTD2	HPA037767	
HECTD2	37767	
ESPN		
LRRK2	CAB037160	
LRRK2	HPA014293	
LRRK2	14293	
LRRK2	37160	
GULP1	HPA020587	
ESPN		
LRRK2		
ESPN	28674	
GULP1	HPA020587	
GULP1	20587	
CYP4F8		
ESPN		
GULP1	HPA020587	
GULP1	20587	
ESPN		
GULP1	HPA020587	
ESPN	28674	
GULP1	HPA020587	
GULP1	20587	
TMPO	CAB009847	
TMPO	HPA008150	
TMPO	8150	
TMPO	9847	
ESPN		
CLEC12A	HPA048515	
CLEC12A	48515	
HECTD2		
ESPN	28674	
CLEC12A		
TMPO	9847	
FAM20B		
CYP4F8	HPA058960	
CYP4F8	58960	
AQP4	CAB005079	
AQP4	CAB058689	
AQP4	HPA014784	
AQP4	5079	
AQP4	14784	
AQP4	58689	
CLEC12A	HPA048515	
CLEC12A	48515	
GULP1		
PTOV1	51812	
CLEC12A	HPA048515	
CLEC12A	48515	
GULP1		
FAM20B	HPA007409	
FAM20B	7409	
HECTD2	37767	
CYP4F8		
AQP4		
LRRK2		
AQP4	CAB005079	
AQP4	CAB058689	
AQP4	HPA014784	
AQP4	5079	
AQP4	14784	
AQP4	58689	
CLEC12A	HPA048515	
CLEC12A	48515	
LRRK2	37160	
PRKACA	CAB010361	
PRKACA	HPA071185	
PRKACA	10361	
PRKACA	71185	
PTOV1		
TMPO	CAB009847	
TMPO	9847	
CLPX	HPA040262	
CLPX	HPA048199	
CLPX	40262	
CLPX	48199	
AQP4	CAB005079	
AQP4	CAB058689	
AQP4	HPA014784	
AQP4	5079	
AQP4	14784	
AQP4	58689	
LAIR2		
TMPO	CAB009847	
TMPO	HPA008150	
TMPO	9847	
CLPX		
ATP6V1G3	HPA028701	
PRKACA	10361	
PRKACA	10361	
PRKACA	71185	
TMPO	CAB009847	
TMPO	HPA008150	
TMPO	9847	
PRKACA	CAB010361	
PRKACA	HPA071185	
PRKACA	10361	
PRKACA	71185	
CLPX	40262	
CDC42EP5	HPA043449	
CDC42EP5	43449	
ATP6V1G3	HPA028701	
LAIR2		
TMPO	9847	
ATP6V1G3	HPA028701	
PRKACA	10361	
PRKACA	71185	
CLEC12B		
ATP6V1G3	HPA028701	
PRKACA	10361	
AQP4	5079	
AQP4	58689	
AQP4		
CLEC12B		
PTOV1	51812	
PTOV1	75125	
CMTM3	72695	
AQP4		
NCDN	HPA023676	
NCDN	23676	
CLEC12B		
CLEC12B		
AGXT2	HPA037382	
AGXT2	37382	
PTOV1	51812	
PTOV1	75125	
LAIR2		
NBPF20	42595	
NBPF20	43105	
NBPF20	43692	
NBPF20	44023	
NBPF20	46971	
NBPF20	58050	
LAIR2		
SAPCD2	HPA044154	
SAPCD2	44154	
AGXT2	HPA037382	
AGXT2	37382	
LAMB3	CAB078183	
LAMB3	HPA008069	
LAMB3	8069	
LAMB3	78183	
FBXO3	2467	
AGXT2	HPA037382	
AGXT2	37382	
NBPF20	HPA043105	
NBPF20	HPA043692	
NBPF20	HPA046971	
NBPF20	43105	
NBPF20	43692	
NBPF20	46971	
LAMB3	CAB078183	
LAMB3	HPA008069	
LAMB3	8069	
LAMB3	78183	
LAMB3	78183	
SKA1	HPA045495	
NCDN	HPA023676	
NCDN	23676	
LAMB3	78183	
SKA1	HPA045495	
NBPF20	42595	
NBPF20	43105	
NBPF20	43692	
NBPF20	44023	
NBPF20	46971	
HS3ST3B1	HPA064126	
NBPF20	42595	
NBPF20	43105	
NBPF20	43692	
NBPF20	44023	
NBPF20	46971	
LAMB3	CAB078183	
LAMB3	HPA008069	
LAMB3	8069	
LAMB3	78183	
NCDN	HPA023676	
NCDN	23676	
HS3ST3B1	HPA064126	
HS3ST3B1	64126	
SKA1	HPA045495	
LAIR2		
NBPF20	58050	
LAIR2		
NCDN		
SKA1		
FGD2	HPA029145	
FGD2	HPA049692	
FGD2	29145	
FGD2	49692	
NCDN		
MYCBP2	HPA058807	
MYCBP2	58807	
FGD2		
SKA1		
SLC35G4		
MYCBP2		
FBXO3	HPA002467	
FBXO3	2467	
LAIR2		
KCNA1	CAB022365	
KCNA1	22365	
PTOV1	HPA051812	
PTOV1	HPA075125	
PTOV1	51812	
PTOV1	75125	
CMIP	HPA054424	
CMIP	HPA066710	
CMIP	54424	
CMIP	66710	
LAIR2		
KCNA1		
CMIP	HPA054424	
CMIP	HPA066710	
CMIP	54424	
CMIP	66710	
PTOV1	HPA051812	
PTOV1	HPA075125	
PTOV1	51812	
PTOV1	75125	
KCNA1	22365	
MYCBP2		
CMIP	54424	
HSD11B1		
PTOV1	51812	
FBXO3	HPA002467	
FBXO3	2467	
MYCBP2	58807	
STMN4	HPA027765	
AGPAT4	HPA053287	
AGPAT4	HPA060525	
AGPAT4	53287	
AGPAT4	60525	
HSD11B1	47729	
FBXO3		
AGPAT4		
FGD2		
MYCBP2		
HSD11B1	HPA047729	
HSD11B1	47729	
CMIP	HPA054424	
CMIP	HPA066710	
CMIP	54424	
CMIP	66710	
FBXO3		
FBXO3	2467	
HSD11B1	HPA047729	
HSD11B1	47729	
AGPAT4		
CMIP		
ASF1B	HPA054036	
ASF1B	54036	
STMN4	HPA027765	
STMN4	27765	
AC001226.2		
